userId,total_ratings,avg_rating,rating_std,last_active_days,watch_frequency,tenure_months,top_genre,top_genre_cnt,genre_affinity_score,genre_encoded,plan_tier,plan_price,plan_encoded,acq_channel,acq_encoded,churn_prob,churned,markov_state,naive_ltv,iltv,p_rejoin,duration,event
80177,660,3.1113636363636363,0.7209890070564993,0.2871609824234664,0.0016320595850117,116.53333333333332,Drama,182,27.6,7,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.82,0.178,2.01,0
80179,27,4.055555555555555,1.031553471276484,0.4813176580142009,0.0687022900763358,137.83333333333334,Action,12,44.4,0,Basic,9.99,1,trial,3,0.2419029813731927,0,on_service,39.62,30.16,0.194,2.38,0
80205,92,3.684782608695652,0.900907330503952,0.9824234664183448,0.2340966921119593,281.3333333333333,Action,32,34.8,0,Standard,15.49,2,bundle,0,0.3792904270786961,1,off_service_long,39.79,25.18,0.185,4.85,1
80208,84,3.119047619047619,1.2164015854076375,0.847282039343499,0.2137404580152671,242.63333333333333,Action,27,32.1,0,Standard,15.49,2,trial,3,0.3867554024671656,0,on_service,39.04,24.45,0.182,4.18,0
80214,110,2.9909090909090907,0.9136624007177948,1.0,0.2798982188295165,286.4,Action,35,31.8,0,Standard,15.49,2,paid_social,2,0.4164508905852418,1,off_service_long,36.32,21.73,0.182,4.94,1
80219,57,3.491228070175439,1.7690070562076003,0.1737865207775579,0.1450381679389313,49.766666666666666,Action,32,56.1,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.07,0.206,0.86,0
80229,81,3.3950617283950617,0.9991122602800824,0.5875916656966593,0.1030534351145038,168.33333333333334,Action,30,37.0,0,Standard,15.49,2,organic,1,0.0945466150000755,0,on_service,137.4,122.78,0.187,2.9,0
80230,191,3.5654450261780104,0.7161003207165839,0.614596670934699,0.0101251060220525,177.56666666666666,Action,49,25.7,0,Basic,9.99,1,paid_social,2,0.355214783736733,1,off_service_long,27.35,17.97,0.176,3.06,1
80232,25,2.98,1.35,0.4630427191246653,0.0636132315521628,132.6,Comedy,9,36.0,4,Basic,9.99,1,paid_social,2,0.1866275595236508,0,on_service,50.53,41.1,0.186,2.29,0
80235,22,4.181818181818182,0.8666500164900772,0.3455942265161215,0.0093299406276505,99.13333333333334,Comedy,12,54.5,4,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.72,0.204,1.71,0
80241,716,3.7849162011173183,0.8645117422039357,0.5861948550808986,0.0050051729441042,179.96666666666667,Comedy,265,37.0,4,Basic,9.99,1,trial,3,0.3724532975926668,1,off_service_long,26.12,16.69,0.187,3.1,1
80248,123,4.008130081300813,1.0440772454256275,0.7292515423117216,0.0028196135066364,212.53333333333333,Comedy,31,25.2,4,Basic,9.99,1,paid_social,2,0.4515914270960591,1,off_service_long,21.64,12.27,0.175,3.67,1
80257,472,2.5360169491525424,1.3269921224824104,0.8477476428820859,0.0160135708227311,245.2333333333333,Drama,114,24.2,7,Basic,9.99,1,trial,3,0.6017913288943032,1,off_service_long,16.33,6.96,0.174,4.23,1
80303,25,3.32,1.0295630140987,0.107670818298219,0.0636132315521628,30.83333333333333,Comedy,14,56.0,4,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.71,0.206,0.53,0
80308,302,3.6887417218543046,0.5114688698558073,0.0235129786986381,0.0006227292035252,47.86666666666667,Drama,80,26.5,7,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.83,0.176,0.83,0
80315,41,3.5365853658536586,0.9245961544266168,0.9967407752298918,0.104325699745547,285.43333333333334,Comedy,11,26.8,4,Standard,15.49,2,organic,1,0.4416297703111399,1,off_service_long,34.3,19.75,0.177,4.92,1
80320,31,3.1451612903225805,1.349033903620765,0.3657315795600047,0.0788804071246819,104.73333333333332,Drama,14,45.2,7,Basic,9.99,1,paid_social,2,0.0827450600856627,0,on_service,97.04,87.58,0.195,1.81,0
80322,109,4.211009174311927,0.8116443585277163,0.4324292864625771,0.0042669798394989,125.96666666666668,Action,62,56.9,0,Basic,9.99,1,bundle,0,0.1100099392503122,0,on_service,79.24,69.74,0.207,2.17,0
80324,295,3.393220338983051,0.8608776582314475,0.031544639739262,0.0007690943978642,41.53333333333333,Action,97,32.9,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.8,0.183,0.72,0
80343,211,3.661137440758294,0.6362888196192567,0.6133162612035852,0.0119310149844501,177.1,Action,57,27.0,0,Basic,9.99,1,paid_social,2,0.3506875014706431,0,on_service,27.7,18.31,0.177,3.05,0
80350,177,3.7570621468926553,0.8743623401071421,0.5758351763473403,0.0010800519889431,178.8,Action,83,46.9,0,Basic,9.99,1,paid_social,2,0.2863281150834006,0,on_service,33.7,24.24,0.197,3.08,0
80363,93,3.774193548387097,0.9569997530559916,0.9834710743801652,0.2366412213740458,281.6333333333333,Adventure,21,22.6,1,Standard,15.49,2,organic,1,0.3732562488171094,1,off_service_long,40.42,25.9,0.173,4.86,1
80365,122,3.7745901639344255,0.6268854503307096,0.172040507507857,0.3104325699745547,49.266666666666666,Action,86,70.5,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.01,0.22,0.85,0
80368,509,2.954813359528487,1.285871672909568,0.8442556163426842,0.0124535134077118,245.2,Comedy,172,33.8,4,Basic,9.99,1,paid_social,2,0.5215777363702915,1,off_service_long,18.79,9.38,0.184,4.23,1
80372,204,4.107843137254902,1.025842081059686,0.8222558491444535,0.2595419847328244,235.5,Drama,72,35.3,7,Standard,15.49,2,bundle,0,0.2374336869491506,0,on_service,62.53,47.92,0.185,4.06,0
80376,82,3.5609756097560976,1.1232400332241002,0.9319054824816668,0.0023710386305806,269.76666666666665,Drama,26,31.7,7,Basic,9.99,1,bundle,0,0.5609388666700432,1,off_service_long,17.5,8.09,0.182,4.65,1
80377,333,2.813813813813814,0.9199208590509498,0.2819229426143638,0.0004975503489576,137.5,Action,134,40.2,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.77,0.19,2.37,0
80409,141,3.549645390070922,1.236794480760369,0.5647770923059016,0.3587786259541984,161.73333333333332,Comedy,50,35.5,4,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.18,0.186,2.79,0
80413,33,3.9696969696969697,0.1740776559556978,0.1655220579676405,0.0839694656488549,47.4,Action,33,100.0,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.61,0.25,0.82,0
80435,37,3.756756756756757,1.0647223270100208,0.7561401466651146,0.094147582697201,216.53333333333333,Comedy,13,35.1,4,Basic,9.99,1,bundle,0,0.3676383259834912,0,on_service,26.45,17.03,0.185,3.73,0
80442,39,4.230769230769231,0.5601474646789316,0.1915958561285065,0.099236641221374,54.86666666666667,Action,12,30.8,0,Basic,9.99,1,bundle,0,0.05,1,off_service_long,128.21,118.81,0.181,0.95,1
80444,92,3.369565217391304,1.0557783577791775,0.7616109882435107,0.2340966921119593,218.1,Drama,27,29.3,7,Standard,15.49,2,bundle,0,0.2136404445388289,1,off_service_long,69.09,54.52,0.179,3.76,1
80446,2479,3.3872529245663574,0.7892889681406475,0.0,0.0012135221317261,173.23333333333332,Comedy,693,56.7,4,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.71,0.207,2.99,0
80488,179,3.23463687150838,0.8077755952866607,0.6412524735187988,0.455470737913486,183.63333333333333,Action,53,29.6,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.23,0.18,3.17,0
80489,61,3.5737704918032787,0.8457544244330546,0.982307065533698,0.1552162849872773,281.3,Action,22,36.1,0,Standard,15.49,2,trial,3,0.5160375099333198,1,off_service_long,29.45,14.83,0.186,4.85,1
80490,118,4.110169491525424,0.7738669501259083,0.0689093237108602,0.0001659781387098,80.0,Comedy,40,33.9,4,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.79,0.184,1.38,0
80503,35,3.942857142857143,0.8725505932695972,0.0806658130601792,0.0148430873621713,23.266666666666666,Animation,9,25.7,2,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.83,0.176,0.4,0
80511,1246,2.349117174959872,1.0004553296276089,0.3197532301245489,0.0013808725873518,168.1,Action,546,44.7,0,Basic,9.99,1,organic,1,0.05,1,off_service_long,128.21,118.75,0.195,2.9,1
80513,106,4.25,0.6734771180756096,0.2634152019555348,0.1348600508905852,75.5,Action,39,36.8,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.18,0.187,1.3,0
80527,21,3.619047619047619,0.8047478161629565,0.982772669072285,0.0534351145038167,281.43333333333334,Drama,6,28.6,7,Basic,9.99,1,paid_social,2,0.6223005780059196,1,off_service_long,15.8,6.41,0.179,4.85,1
80535,56,4.232142857142857,1.0267525404014248,0.7765103014782913,0.1424936386768447,222.36666666666667,Action,14,25.0,0,Standard,15.49,2,trial,3,0.3799614218442107,0,on_service,39.72,25.18,0.175,3.84,0
80542,143,3.685314685314685,0.8172401203809608,0.4734023978582237,0.000278186303118,179.13333333333333,Action,56,39.2,0,Basic,9.99,1,paid_social,2,0.2201828251350199,1,off_service_long,43.31,33.87,0.189,3.09,1
80549,53,3.990566037735849,1.0213611112596828,0.1445698987312303,7.994075334355972e-05,97.63333333333334,Action,20,37.7,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.78,0.188,1.68,0
80553,113,4.017699115044247,1.054177920102367,0.3180072168548481,0.0017321193169625,96.6,Action,33,29.2,0,Basic,9.99,1,trial,3,0.1751397138253972,1,off_service_long,53.54,44.14,0.179,1.67,1
80576,155,4.103225806451613,0.7312522043335589,0.4935397509021068,0.0003774182159075,176.13333333333333,Drama,82,52.9,7,Basic,9.99,1,paid_social,2,0.2088430916137317,1,off_service_long,45.52,36.03,0.203,3.04,1
80583,34,4.147058823529412,0.988796419932486,0.8547316959608893,0.0865139949109414,244.76666666666668,Drama,13,38.2,7,Basic,9.99,1,paid_social,2,0.4841283593132407,1,off_service_long,20.22,10.78,0.188,4.22,1
80584,34,4.235294117647059,0.7409585736349483,0.9844022814573392,0.0865139949109414,281.9,Comedy,9,26.5,4,Basic,9.99,1,paid_social,2,0.6112648277104006,0,on_service,16.08,6.7,0.176,4.86,0
80588,60,3.3666666666666667,1.1344627141151506,0.7358863927365848,0.1526717557251908,210.7333333333333,Drama,19,31.7,7,Standard,15.49,2,paid_social,2,0.2689732363266724,0,on_service,55.5,40.91,0.182,3.63,0
80628,144,4.052083333333333,0.7992976593558548,0.5414969153765569,0.366412213740458,155.06666666666666,Action,77,53.5,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.08,0.204,2.67,0
80629,63,3.4444444444444446,0.7134147275440159,0.988243510650681,0.1603053435114503,283.0,Drama,20,31.7,7,Standard,15.49,2,trial,3,0.5270421367648196,0,on_service,28.84,14.26,0.182,4.88,0
80636,27,1.4444444444444444,0.5063696835418333,0.7837271563263881,0.0687022900763358,224.4333333333333,Action,8,29.6,0,Basic,9.99,1,organic,1,0.3834305800229425,0,on_service,25.39,15.99,0.18,3.87,0
80645,102,4.112745098039215,0.648329394435116,0.4149691537655686,0.2595419847328244,118.83333333333331,Action,43,42.2,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.14,0.192,2.05,0
80648,121,3.479338842975207,0.6531867210545417,0.0926551041787917,0.3078880407124681,26.566666666666663,Drama,33,27.3,7,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.24,0.177,0.46,0
80650,21,2.857142857142857,1.1084094137869045,0.9786986381096496,0.0025445292620865,280.96666666666664,Action,6,28.6,0,Basic,9.99,1,paid_social,2,0.6444866458566765,1,off_service_long,15.26,5.87,0.179,4.85,1
80655,53,2.9056603773584904,1.578267684025215,0.3175416133162612,0.1348600508905852,90.93333333333334,Action,15,28.3,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.23,0.178,1.57,0
80658,95,3.494736842105264,0.955094784318538,0.9607729018740544,0.2417302798982188,275.1666666666667,Comedy,35,36.8,4,Standard,15.49,2,trial,3,0.454153181550134,0,on_service,33.37,18.75,0.187,4.75,0
80670,57,4.017543859649122,0.7438132462946655,0.4147363519962752,0.1450381679389313,118.76666666666668,Action,27,47.4,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.11,0.197,2.05,0
80676,42,3.5476190476190474,0.916046141994215,0.9782330345710628,0.1068702290076335,280.1333333333333,Action,17,40.5,0,Standard,15.49,2,organic,1,0.3981513131530334,1,off_service_long,37.95,23.31,0.19,4.83,1
80683,193,3.699481865284974,1.1005915743233283,0.7149342335001746,0.0008585562020676,223.8,Action,57,29.5,0,Basic,9.99,1,organic,1,0.3625181086991058,1,off_service_long,26.82,17.42,0.18,3.86,1
80696,127,4.102362204724409,0.8622105741150103,0.8463508322663252,0.3231552162849873,242.4,Drama,36,28.3,7,Standard,15.49,2,paid_social,2,0.2789030576705666,1,off_service_long,53.6,39.04,0.178,4.18,1
80698,105,3.8,1.0228166239135177,0.8465836340356186,0.0032582386892571,245.13333333333333,Comedy,51,48.6,4,Basic,9.99,1,organic,1,0.4284377878838663,0,on_service,22.79,13.31,0.199,4.23,0
80701,31,4.0,1.2382783747337804,0.8476312419974392,0.0788804071246819,242.7333333333333,Action,22,71.0,0,Basic,9.99,1,trial,3,0.4766647900356104,1,off_service_long,20.53,10.99,0.221,4.19,1
80709,33,4.2727272727272725,0.8393720596645177,0.8469328366895589,0.0839694656488549,242.53333333333333,Drama,14,42.4,7,Basic,9.99,1,paid_social,2,0.4707615365272197,1,off_service_long,20.78,11.33,0.192,4.18,1
80711,75,4.1466666666666665,0.8413845303592932,0.2669072284949366,0.1908396946564885,76.43333333333334,Action,27,36.0,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.18,0.186,1.32,0
80713,76,3.473684210526316,0.9483133688892268,0.182982190664649,0.193384223918575,52.4,Comedy,29,38.2,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.17,0.188,0.9,0
80714,44,4.318181818181818,0.6995921493811144,0.2112676056338028,0.1119592875318066,60.5,Drama,16,36.4,7,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.18,0.186,1.04,0
80717,54,3.537037037037037,1.2241741607961123,0.820393434990106,0.1374045801526717,234.9333333333333,Action,18,33.3,0,Standard,15.49,2,paid_social,2,0.3410124579157489,0,on_service,44.13,29.53,0.183,4.05,0
80725,165,3.587878787878788,1.144913878899231,0.6558025840996392,0.0002607747380399,241.46666666666667,Comedy,54,32.7,4,Basic,9.99,1,bundle,0,0.3391116799106914,1,off_service_long,28.61,19.2,0.183,4.16,1
80736,52,3.2115384615384617,0.5363836226513325,0.9888255150739146,0.0020356234096692,285.3,Action,22,42.3,0,Basic,9.99,1,trial,3,0.685442600354297,1,off_service_long,14.36,4.91,0.192,4.92,1
80743,28,3.4642857142857144,1.4137458218071763,0.3899429635665231,0.0712468193384223,111.66666666666669,Comedy,8,28.6,4,Basic,9.99,1,trial,3,0.1991309611840073,0,on_service,47.59,38.19,0.179,1.93,0
80745,22,3.113636363636364,1.3445818803257887,0.4702595739727622,0.0559796437659033,134.66666666666666,Action,6,27.3,0,Basic,9.99,1,bundle,0,0.1736178372952581,0,on_service,53.97,44.58,0.177,2.32,0
80747,99,4.106060606060606,0.6072383423769373,0.3666627866371784,0.2519083969465648,105.0,Action,42,42.4,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.14,0.192,1.81,0
80754,138,4.007246376811594,0.7641261103888664,0.6686066814107787,0.0234096692111959,191.96666666666667,Comedy,57,41.3,4,Basic,9.99,1,bundle,0,0.3205805105230249,0,on_service,30.22,20.77,0.191,3.31,0
80756,76,3.223684210526316,1.1615929776018945,0.9922011407286696,0.193384223918575,284.1333333333333,Action,34,44.7,0,Standard,15.49,2,bundle,0,0.3876688006236481,0,on_service,38.95,24.28,0.195,4.9,0
80770,28,3.8392857142857135,0.5452415609510703,0.0498195786287975,0.0712468193384223,14.266666666666667,Comedy,19,67.9,4,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.68,0.218,0.25,0
80773,294,3.579931972789116,0.5809007911381253,0.0996391572575951,0.0004617849401564,82.53333333333333,Comedy,128,43.5,4,Basic,9.99,1,trial,3,0.05,1,off_service_recent,128.21,118.76,0.194,1.42,1
80775,61,4.270491803278689,0.7830164456116873,0.030264230008148,0.1552162849872773,8.666666666666666,Action,16,26.2,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.25,0.176,0.15,0
80780,1079,3.0495829471733087,0.924113832312183,0.1728553137003841,0.3922210105416212,49.7,Action,308,28.5,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.23,0.178,0.86,0
80783,35,3.342857142857143,1.1099246700156025,0.8499592596903737,0.089058524173028,243.4,Action,13,37.1,0,Basic,9.99,1,paid_social,2,0.481238145665785,0,on_service,20.34,10.9,0.187,4.2,0
80785,233,3.6566523605150216,0.8214059352856058,0.6076126178558957,0.0029350263270601,180.7,Action,82,35.2,0,Basic,9.99,1,trial,3,0.3942225811211865,0,on_service,24.71,15.29,0.185,3.12,0
80786,197,2.901015228426396,1.4460004603732206,0.54778256314748,0.5012722646310432,156.86666666666667,Action,59,29.9,0,Premium,22.99,3,paid_social,2,0.05,0,on_service,295.05,273.42,0.18,2.71,0
80789,229,3.587336244541485,0.9301322182686036,0.3652659760214177,0.0002625945024866,178.56666666666666,Comedy,62,27.1,4,Basic,9.99,1,organic,1,0.0878814835658908,0,on_service,93.22,83.84,0.177,3.08,0
80796,72,3.7777777777777777,0.8594499095961623,0.9862646956116866,0.0096424266773804,283.06666666666666,Comedy,27,37.5,4,Basic,9.99,1,organic,1,0.5591905431506591,1,off_service_long,17.55,8.12,0.188,4.88,1
80811,1222,3.454582651391162,0.8100663450206672,0.1056920032592247,0.0007598765293914,166.63333333333333,Action,422,34.5,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.79,0.184,2.87,0
80823,136,3.577205882352941,0.8319514686490816,0.3174252124316145,0.0002518602471934,136.7,Action,64,47.1,0,Basic,9.99,1,trial,3,0.1396142398216949,0,on_service,65.35,55.88,0.197,2.36,0
80829,120,3.6166666666666663,0.7122379610532327,0.97264579210802,0.0098497906919477,279.53333333333336,Comedy,53,44.2,4,Basic,9.99,1,trial,3,0.6647917383404421,1,off_service_long,14.8,5.35,0.194,4.82,1
80836,1038,3.2630057803468207,1.2111660750274162,0.4671167500873006,0.0112872708292555,141.56666666666666,Comedy,300,28.9,4,Basic,9.99,1,trial,3,0.2902497646552127,1,off_service_long,33.27,23.87,0.179,2.44,1
80842,143,3.664335664335664,1.0066263271901532,0.4750320102432778,0.3638676844783715,136.03333333333333,Comedy,43,30.1,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.22,0.18,2.35,0
80845,75,4.346666666666667,1.2135867471230857,0.9880107088813876,0.1908396946564885,282.93333333333334,Comedy,20,26.7,4,Standard,15.49,2,bundle,0,0.4215887197768658,1,off_service_long,35.89,21.34,0.177,4.88,1
80865,534,4.129213483146067,0.7596585952625855,0.6051681992783146,0.0007881546554258,230.7333333333333,Drama,205,38.4,7,Basic,9.99,1,organic,1,0.2569404820949387,0,on_service,37.4,27.96,0.188,3.98,0
80867,232,3.556034482758621,1.1073769790353991,0.1382842509603073,0.0003666650862137,93.23333333333332,Comedy,90,38.8,4,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.77,0.189,1.61,0
80889,58,3.9827586206896552,1.1771416363131182,0.9816086602258176,0.1475826972010178,281.1,Action,18,31.0,0,Standard,15.49,2,organic,1,0.3994955795801453,0,on_service,37.83,23.24,0.181,4.85,0
80898,56,3.5982142857142856,0.811394102523792,0.4574554766616226,0.1424936386768447,131.0,Comedy,23,41.1,4,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.15,0.191,2.26,0
80907,206,3.388349514563106,0.5540627719784521,0.6019089745082062,0.0013977947413061,184.83333333333331,Comedy,58,28.2,4,Basic,9.99,1,bundle,0,0.3044282822359119,1,off_service_long,31.77,22.38,0.178,3.19,1
80916,59,3.711864406779661,0.9834991621690086,0.907461296705855,0.1501272264631043,259.8666666666667,Drama,33,55.9,7,Standard,15.49,2,trial,3,0.4191054241331318,0,on_service,36.1,21.37,0.206,4.48,0
80925,40,3.6,0.9818872461248104,0.8294727039925504,0.1017811704834605,237.53333333333333,Comedy,16,40.0,4,Standard,15.49,2,paid_social,2,0.3526875779523099,0,on_service,42.71,28.07,0.19,4.1,0
80927,445,3.8123595505617978,0.8628754861893246,0.0004656035385868,0.0012201675879617,31.066666666666663,Action,224,50.3,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.73,0.2,0.54,0
80938,47,3.393617021276596,0.813848681405651,0.1386334536142474,0.0239185750636132,39.833333333333336,Action,18,38.3,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.78,0.188,0.69,0
80944,40,3.575,0.9026314805852884,0.8220230473751601,0.1017811704834605,235.4,Drama,21,52.5,7,Standard,15.49,2,organic,1,0.2517278526583978,1,off_service_long,59.14,44.43,0.202,4.06,1
80949,167,3.2215568862275448,1.0320245490962092,0.8486788499592597,0.4249363867684478,243.03333333333333,Action,50,29.9,0,Standard,15.49,2,organic,1,0.1566748865831838,0,on_service,91.71,77.13,0.18,4.19,0
80954,159,3.5849056603773586,0.8862657171658251,0.6099406355488302,0.4045801526717557,174.66666666666666,Action,55,34.6,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.19,0.185,3.01,0
80969,28,2.9285714285714284,1.488936270271907,0.8515888720754278,0.0712468193384223,243.86666666666667,Drama,8,28.6,7,Basic,9.99,1,organic,1,0.438447687991131,0,on_service,22.28,12.88,0.179,4.21,0
